survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,alive,alone,Age_Bin,Predicted_Fare,Fare_Group,Age_Normalized,Age_Standardized,Age_Category,Class_1,Class_2,Class_3
0,3,1,33.0,0,0,9.5,2,2,1,1,0,1,"(20.315, 40.21]",29.7164592981013,Medium,0.4093993465694898,0.23317223210638577,Young Adult,False,False,True
0,3,1,23.0,0,0,7.8958,2,2,1,1,0,1,"(20.315, 40.21]",29.476714875147085,Low,0.2837396330736366,-0.4966541374969219,Young Adult,False,False,True
1,2,0,48.0,1,2,65.0,2,1,2,0,1,0,"(40.21, 60.105]",30.076075932532618,High,0.5978889168132696,1.3279117865113472,Adult,False,True,False
1,2,1,0.67,1,1,14.5,2,1,0,0,1,0,"(0.34, 20.315]",28.94136557869033,Medium,0.0031414928373963316,-2.1263564208211077,Minor,False,True,False
0,3,1,28.0,0,0,7.7958,2,2,1,1,0,1,"(20.315, 40.21]",29.596587086624194,Low,0.3465694898215632,-0.13174095269526803,Young Adult,False,False,True
1,1,0,33.0,0,0,86.5,2,0,2,0,1,1,"(20.315, 40.21]",29.7164592981013,High,0.4093993465694898,0.23317223210638577,Young Adult,True,False,False
0,3,1,41.0,0,0,7.125,2,2,1,1,0,1,"(40.21, 60.105]",29.908254836464668,Low,0.5099271173661724,0.8170333277890319,Adult,False,False,True
1,3,1,20.0,0,0,7.2292,0,2,1,1,1,1,"(0.34, 20.315]",29.40479154826082,Low,0.24604171902488062,-0.7156020483779142,Young Adult,False,False,True
1,1,0,36.0,1,2,120.0,2,0,2,0,1,0,"(20.315, 40.21]",29.788382624987563,High,0.4470972606182458,0.45212014298737807,Adult,True,False,False
0,3,1,16.0,0,0,7.775,2,2,1,1,0,1,"(0.34, 20.315]",29.30889377907914,Low,0.19577783362653933,-1.0075325962192372,Minor,False,False,True
1,1,0,51.0,1,0,77.9583,2,0,2,0,1,0,"(40.21, 60.105]",30.14799925941888,High,0.6355868308620256,1.5468596973923396,Adult,True,False,False
0,1,1,29.69869565217391,0,0,39.6,0,0,1,1,0,1,"(20.315, 40.21]",29.63731236751472,High,0.3679152507184457,-0.0077656646065672455,Young Adult,True,False,False
0,3,0,30.5,0,0,7.75,1,2,2,0,0,1,"(20.315, 40.21]",29.656523192362744,Low,0.37798441819552653,0.05071563970555887,Young Adult,False,False,True
0,3,1,29.69869565217391,1,0,24.15,1,2,1,1,0,0,"(20.315, 40.21]",29.63731236751472,Medium,0.3679152507184457,-0.0077656646065672455,Young Adult,False,False,True
0,3,1,32.0,0,0,8.3625,2,2,1,1,0,1,"(20.315, 40.21]",29.692484855805876,Low,0.39683337521990447,0.16018959514605502,Young Adult,False,False,True
0,3,1,24.0,0,0,9.5,2,2,1,1,0,1,"(20.315, 40.21]",29.500689317442507,Medium,0.2963056044232219,-0.4236715005365911,Young Adult,False,False,True
0,3,1,48.0,0,0,7.8542,2,2,1,1,0,1,"(40.21, 60.105]",30.076075932532618,Low,0.5978889168132696,1.3279117865113472,Adult,False,False,True
0,2,0,57.0,0,0,10.5,2,1,2,0,0,1,"(40.21, 60.105]",30.29184591319141,Medium,0.7109826589595376,1.9847555191543242,Adult,False,True,False
1,2,0,54.0,1,3,23.0,2,1,2,0,1,0,"(40.21, 60.105]",30.219922586305145,Medium,0.6732847449107816,1.7658076082733318,Adult,False,True,False
0,3,1,18.0,0,0,7.75,2,2,1,1,0,1,"(0.34, 20.315]",29.35684266366998,Low,0.22090977632570996,-0.8615673222985757,Minor,False,False,True
0,3,1,29.69869565217391,0,0,7.75,1,2,1,1,0,1,"(20.315, 40.21]",29.63731236751472,Low,0.3679152507184457,-0.0077656646065672455,Young Adult,False,False,True
1,3,0,5.0,0,0,12.475,2,2,0,0,1,1,"(0.34, 20.315]",29.045174913829502,Medium,0.05755214878110078,-1.8103416027828756,Minor,False,False,True
0,3,1,29.69869565217391,0,0,7.7375,1,2,1,1,0,1,"(20.315, 40.21]",29.63731236751472,Low,0.3679152507184457,-0.0077656646065672455,Young Adult,False,False,True
1,1,0,43.0,0,1,211.3375,2,0,2,0,1,0,"(40.21, 60.105]",29.956203721055513,High,0.5350590600653431,0.9629986017096934,Adult,True,False,False
1,3,0,13.0,0,0,7.2292,0,2,0,0,1,1,"(0.34, 20.315]",29.236970452192875,Low,0.15807991957778336,-1.2264805071002296,Minor,False,False,True
1,1,0,17.0,1,0,57.0,2,0,2,0,1,0,"(0.34, 20.315]",29.332868221374557,High,0.20834380497612465,-0.9345499592589065,Minor,True,False,False
0,1,1,29.0,0,0,30.0,2,0,1,1,0,1,"(20.315, 40.21]",29.620561528919612,High,0.35913546117114853,-0.058758315734937276,Young Adult,True,False,False
0,3,1,29.69869565217391,1,2,23.45,2,2,1,1,0,0,"(20.315, 40.21]",29.63731236751472,Medium,0.3679152507184457,-0.0077656646065672455,Young Adult,False,False,True
0,3,1,25.0,0,0,7.05,2,2,1,1,0,1,"(20.315, 40.21]",29.52466375973793,Low,0.3088715757728072,-0.35068886357626033,Young Adult,False,False,True
0,3,1,25.0,0,0,7.25,2,2,1,1,0,1,"(20.315, 40.21]",29.52466375973793,Low,0.3088715757728072,-0.35068886357626033,Young Adult,False,False,True
1,3,0,18.0,0,0,7.4958,2,2,2,0,1,1,"(0.34, 20.315]",29.35684266366998,Low,0.22090977632570996,-0.8615673222985757,Minor,False,False,True
0,3,1,8.0,4,1,29.125,1,2,0,0,0,0,"(0.34, 20.315]",29.117098240715766,High,0.09525006282985675,-1.5913936919018834,Minor,False,False,True
1,3,1,1.0,1,2,20.575,2,2,0,0,1,0,"(0.34, 20.315]",28.94927714464782,Medium,0.007288263382759489,-2.1022721506241986,Minor,False,False,True
0,1,1,46.0,0,0,79.2,0,0,1,1,0,1,"(40.21, 60.105]",30.028127047941776,High,0.572756974114099,1.1819465125906856,Adult,True,False,False
0,2,1,16.0,0,0,26.0,2,1,1,1,0,1,"(0.34, 20.315]",29.30889377907914,Medium,0.19577783362653933,-1.0075325962192372,Minor,False,True,False
0,1,1,29.69869565217391,0,0,30.6958,0,0,1,1,0,1,"(20.315, 40.21]",29.63731236751472,High,0.3679152507184457,-0.0077656646065672455,Young Adult,True,False,False
0,3,1,25.0,0,0,7.8958,2,2,1,1,0,1,"(20.315, 40.21]",29.52466375973793,Low,0.3088715757728072,-0.35068886357626033,Young Adult,False,False,True
0,2,1,39.0,0,0,13.0,2,1,1,1,0,1,"(20.315, 40.21]",29.860305951873826,Medium,0.4847951746670017,0.6710680538683703,Adult,False,True,False
1,1,0,49.0,0,0,25.9292,2,0,2,0,1,1,"(40.21, 60.105]",30.10005037482804,Medium,0.610454888162855,1.400894423471678,Adult,True,False,False
1,3,0,31.0,0,0,8.6833,2,2,2,0,1,1,"(20.315, 40.21]",29.668510413510457,Medium,0.38426740387031916,0.08720695818572426,Young Adult,False,False,True
0,3,1,30.0,0,0,7.2292,0,2,1,1,0,1,"(20.315, 40.21]",29.644535971215035,Low,0.37170143252073384,0.014224321225393487,Young Adult,False,False,True
0,3,0,30.0,1,1,24.15,2,2,2,0,0,0,"(20.315, 40.21]",29.644535971215035,Medium,0.37170143252073384,0.014224321225393487,Young Adult,False,False,True
1,2,0,31.0,1,1,26.25,2,1,2,0,1,0,"(20.315, 40.21]",29.668510413510457,High,0.38426740387031916,0.08720695818572426,Young Adult,False,True,False
1,1,1,11.0,1,2,120.0,2,0,0,0,1,0,"(0.34, 20.315]",29.18902156760203,High,0.13294797687861273,-1.372445781020891,Minor,True,False,False
1,3,1,0.42,0,1,8.5167,0,2,0,0,1,0,"(0.34, 20.315]",28.935371968116474,Low,0.0,-2.1446020800611905,Minor,False,False,True
1,3,1,27.0,0,0,6.975,2,2,1,1,1,1,"(20.315, 40.21]",29.57261264432877,Low,0.33400351847197784,-0.2047235896555988,Young Adult,False,False,True
0,3,1,31.0,0,0,7.775,2,2,1,1,0,1,"(20.315, 40.21]",29.668510413510457,Low,0.38426740387031916,0.08720695818572426,Young Adult,False,False,True
0,1,1,39.0,0,0,0.0,2,0,1,1,0,1,"(20.315, 40.21]",29.860305951873826,Low,0.4847951746670017,0.6710680538683703,Adult,True,False,False
0,3,0,18.0,0,0,7.775,2,2,2,0,0,1,"(0.34, 20.315]",29.35684266366998,Low,0.22090977632570996,-0.8615673222985757,Minor,False,False,True
1,1,0,33.0,1,0,53.1,2,0,2,0,1,0,"(20.315, 40.21]",29.7164592981013,High,0.4093993465694898,0.23317223210638577,Young Adult,True,False,False
0,3,1,26.0,0,0,7.8875,2,2,1,1,0,1,"(20.315, 40.21]",29.54863820203335,Low,0.32143754712239253,-0.2777062266159296,Young Adult,False,False,True
0,3,1,39.0,0,0,24.15,2,2,1,1,0,1,"(20.315, 40.21]",29.860305951873826,Medium,0.4847951746670017,0.6710680538683703,Adult,False,False,True
0,2,1,35.0,0,0,10.5,2,1,1,1,0,1,"(20.315, 40.21]",29.76440818269214,Medium,0.43453128926866047,0.3791375060270473,Young Adult,False,True,False
0,3,0,6.0,4,2,31.275,2,2,0,0,0,0,"(0.34, 20.315]",29.069149356124925,High,0.0701181201306861,-1.7373589658225448,Minor,False,False,True
0,3,1,30.5,0,0,8.05,2,2,1,1,0,1,"(20.315, 40.21]",29.656523192362744,Low,0.37798441819552653,0.05071563970555887,Young Adult,False,False,True
0,1,1,29.69869565217391,0,0,0.0,2,0,1,1,0,1,"(20.315, 40.21]",29.63731236751472,Low,0.3679152507184457,-0.0077656646065672455,Young Adult,True,False,False
0,3,0,23.0,0,0,7.925,2,2,2,0,0,1,"(20.315, 40.21]",29.476714875147085,Low,0.2837396330736366,-0.4966541374969219,Young Adult,False,False,True
0,2,1,31.0,1,1,37.0042,0,1,1,1,0,0,"(20.315, 40.21]",29.668510413510457,High,0.38426740387031916,0.08720695818572426,Young Adult,False,True,False
0,3,1,43.0,0,0,6.45,2,2,1,1,0,1,"(40.21, 60.105]",29.956203721055513,Low,0.5350590600653431,0.9629986017096934,Adult,False,False,True
0,3,1,10.0,3,2,27.9,2,2,0,0,0,0,"(0.34, 20.315]",29.16504712530661,High,0.12038200552902739,-1.4454284179812218,Minor,False,False,True
1,1,0,52.0,1,1,93.5,2,0,2,0,1,0,"(40.21, 60.105]",30.171973701714304,High,0.648152802211611,1.6198423343526702,Adult,True,False,False
1,3,1,27.0,0,0,8.6625,2,2,1,1,1,1,"(20.315, 40.21]",29.57261264432877,Low,0.33400351847197784,-0.2047235896555988,Young Adult,False,False,True
0,1,1,38.0,0,0,0.0,2,0,1,1,0,1,"(20.315, 40.21]",29.836331509578404,Low,0.4722292033174164,0.5980854169080396,Adult,True,False,False
1,3,0,27.0,0,1,12.475,2,2,2,0,1,0,"(20.315, 40.21]",29.57261264432877,Medium,0.33400351847197784,-0.2047235896555988,Young Adult,False,False,True
0,3,1,2.0,4,1,39.6875,2,2,0,0,0,0,"(0.34, 20.315]",28.97325158694324,High,0.01985423473234481,-2.029289513663868,Minor,False,False,True
0,3,1,29.69869565217391,0,0,6.95,1,2,1,1,0,1,"(20.315, 40.21]",29.63731236751472,Low,0.3679152507184457,-0.0077656646065672455,Young Adult,False,False,True
0,3,1,29.69869565217391,0,0,56.4958,2,2,1,1,0,1,"(20.315, 40.21]",29.63731236751472,High,0.3679152507184457,-0.0077656646065672455,Young Adult,False,False,True
1,2,1,1.0,0,2,37.0042,0,1,0,0,1,0,"(0.34, 20.315]",28.94927714464782,High,0.007288263382759489,-2.1022721506241986,Minor,False,True,False
1,3,1,29.69869565217391,0,0,7.75,1,2,1,1,1,1,"(20.315, 40.21]",29.63731236751472,Low,0.3679152507184457,-0.0077656646065672455,Young Adult,False,False,True
1,1,0,62.0,0,0,80.0,2,0,2,0,1,1,"(60.105, 80.0]",30.411718124668514,High,0.7738125157074642,2.3496687039559783,Senior,True,False,False
1,3,0,15.0,1,0,14.4542,0,2,0,0,1,0,"(0.34, 20.315]",29.284919336783716,Medium,0.18321186227695402,-1.080515233179568,Minor,False,False,True
1,2,1,0.83,1,1,18.75,2,1,0,0,1,0,"(0.34, 20.315]",28.945201489457595,Medium,0.005152048253329982,-2.114679198907455,Minor,False,True,False
0,3,1,23.0,0,0,7.8542,2,2,1,1,0,1,"(20.315, 40.21]",29.476714875147085,Low,0.2837396330736366,-0.4966541374969219,Young Adult,False,False,True
0,3,1,18.0,0,0,8.3,2,2,1,1,0,1,"(0.34, 20.315]",29.35684266366998,Low,0.22090977632570996,-0.8615673222985757,Minor,False,False,True
1,1,0,39.0,1,1,83.1583,0,0,2,0,1,0,"(20.315, 40.21]",29.860305951873826,High,0.4847951746670017,0.6710680538683703,Adult,True,False,False
0,3,1,21.0,0,0,8.6625,2,2,1,1,0,1,"(20.315, 40.21]",29.428765990556244,Low,0.2586076903744659,-0.6426194114175834,Young Adult,False,False,True
1,1,1,29.69869565217391,0,0,29.7,0,0,1,1,1,1,"(20.315, 40.21]",29.63731236751472,High,0.3679152507184457,-0.0077656646065672455,Young Adult,True,False,False
0,3,1,20.0,0,0,7.925,2,2,1,1,0,1,"(0.34, 20.315]",29.40479154826082,Low,0.24604171902488062,-0.7156020483779142,Young Adult,False,False,True
0,2,1,16.0,0,0,10.5,2,1,1,1,0,1,"(0.34, 20.315]",29.30889377907914,Medium,0.19577783362653933,-1.0075325962192372,Minor,False,True,False
1,1,0,30.0,0,0,31.0,0,0,2,0,1,1,"(20.315, 40.21]",29.644535971215035,High,0.37170143252073384,0.014224321225393487,Young Adult,True,False,False
0,3,1,34.5,0,0,6.4375,0,2,1,1,0,1,"(20.315, 40.21]",29.75242096154443,Low,0.4282483035938678,0.3426461875468819,Young Adult,False,False,True
0,3,1,42.0,0,0,7.55,2,2,1,1,0,1,"(40.21, 60.105]",29.93222927876009,Low,0.5224930887157577,0.8900159647493626,Adult,False,False,True
0,3,1,35.0,0,0,7.8958,0,2,1,1,0,1,"(20.315, 40.21]",29.76440818269214,Low,0.43453128926866047,0.3791375060270473,Young Adult,False,False,True
0,2,1,28.0,0,1,33.0,2,1,1,1,0,0,"(20.315, 40.21]",29.596587086624194,High,0.3465694898215632,-0.13174095269526803,Young Adult,False,True,False
1,1,0,29.69869565217391,1,0,89.1042,0,0,2,0,1,0,"(20.315, 40.21]",29.63731236751472,High,0.3679152507184457,-0.0077656646065672455,Young Adult,True,False,False
0,3,1,4.0,4,2,31.275,2,2,0,0,0,0,"(0.34, 20.315]",29.021200471534083,High,0.04498617743151546,-1.8833242397432064,Minor,False,False,True
0,3,1,74.0,0,0,7.775,2,2,1,1,0,1,"(60.105, 80.0]",30.69941143221357,Low,0.9246041719024881,3.2254603474799475,Senior,False,False,True
0,3,0,9.0,1,1,15.2458,0,2,0,0,0,0,"(0.34, 20.315]",29.14107268301119,Medium,0.10781603417944208,-1.5184110549415526,Minor,False,False,True
1,1,0,16.0,0,1,39.4,2,0,2,0,1,0,"(0.34, 20.315]",29.30889377907914,High,0.19577783362653933,-1.0075325962192372,Minor,True,False,False
0,2,0,44.0,1,0,26.0,2,1,2,0,0,0,"(40.21, 60.105]",29.98017816335093,Medium,0.5476250314149284,1.0359812386700242,Adult,False,True,False
1,3,0,18.0,0,1,9.35,2,2,2,0,1,0,"(0.34, 20.315]",29.35684266366998,Medium,0.22090977632570996,-0.8615673222985757,Minor,False,False,True
1,1,0,45.0,1,1,164.8667,2,0,2,0,1,0,"(40.21, 60.105]",30.004152605646354,High,0.5601910027645137,1.108963875630355,Adult,True,False,False
1,1,1,51.0,0,0,26.55,2,0,1,1,1,1,"(40.21, 60.105]",30.14799925941888,High,0.6355868308620256,1.5468596973923396,Adult,True,False,False
1,3,0,24.0,0,3,19.2583,0,2,2,0,1,0,"(20.315, 40.21]",29.500689317442507,Medium,0.2963056044232219,-0.4236715005365911,Young Adult,False,False,True
0,3,1,41.0,2,0,14.1083,2,2,1,1,0,0,"(40.21, 60.105]",29.908254836464668,Medium,0.5099271173661724,0.8170333277890319,Adult,False,False,True
0,2,1,21.0,1,0,11.5,2,1,1,1,0,0,"(20.315, 40.21]",29.428765990556244,Medium,0.2586076903744659,-0.6426194114175834,Young Adult,False,True,False
1,1,0,48.0,0,0,25.9292,2,0,2,0,1,1,"(40.21, 60.105]",30.076075932532618,Medium,0.5978889168132696,1.3279117865113472,Adult,True,False,False
0,2,1,24.0,0,0,13.0,2,1,1,1,0,1,"(20.315, 40.21]",29.500689317442507,Medium,0.2963056044232219,-0.4236715005365911,Young Adult,False,True,False
1,2,0,42.0,0,0,13.0,2,1,2,0,1,1,"(40.21, 60.105]",29.93222927876009,Medium,0.5224930887157577,0.8900159647493626,Adult,False,True,False
1,2,0,27.0,1,0,13.8583,0,1,2,0,1,0,"(20.315, 40.21]",29.57261264432877,Medium,0.33400351847197784,-0.2047235896555988,Young Adult,False,True,False
0,1,1,31.0,0,0,50.4958,2,0,1,1,0,1,"(20.315, 40.21]",29.668510413510457,High,0.38426740387031916,0.08720695818572426,Young Adult,True,False,False
0,3,1,29.69869565217391,0,0,9.5,2,2,1,1,0,1,"(20.315, 40.21]",29.63731236751472,Medium,0.3679152507184457,-0.0077656646065672455,Young Adult,False,False,True
1,3,1,4.0,1,1,11.1333,2,2,0,0,1,0,"(0.34, 20.315]",29.021200471534083,Medium,0.04498617743151546,-1.8833242397432064,Minor,False,False,True
1,1,0,47.0,1,1,52.5542,2,0,2,0,1,0,"(40.21, 60.105]",30.052101490237195,High,0.5853229454636844,1.2549291495510164,Adult,True,False,False
0,1,1,33.0,0,0,5.0,2,0,1,1,0,1,"(20.315, 40.21]",29.7164592981013,Low,0.4093993465694898,0.23317223210638577,Young Adult,True,False,False
0,3,1,47.0,0,0,9.0,2,2,1,1,0,1,"(40.21, 60.105]",30.052101490237195,Medium,0.5853229454636844,1.2549291495510164,Adult,False,False,True
1,2,0,28.0,1,0,24.0,0,1,2,0,1,0,"(20.315, 40.21]",29.596587086624194,Medium,0.3465694898215632,-0.13174095269526803,Young Adult,False,True,False
1,3,0,15.0,0,0,7.225,0,2,0,0,1,1,"(0.34, 20.315]",29.284919336783716,Low,0.18321186227695402,-1.080515233179568,Minor,False,False,True
0,3,1,20.0,0,0,9.8458,2,2,1,1,0,1,"(0.34, 20.315]",29.40479154826082,Medium,0.24604171902488062,-0.7156020483779142,Young Adult,False,False,True
1,1,0,56.0,0,1,83.1583,0,0,2,0,1,0,"(40.21, 60.105]",30.267871470895987,High,0.6984166876099522,1.9117728821939934,Adult,True,False,False
1,2,0,25.0,0,1,26.0,2,1,2,0,1,0,"(20.315, 40.21]",29.52466375973793,Medium,0.3088715757728072,-0.35068886357626033,Young Adult,False,True,False
0,3,1,33.0,0,0,7.8958,2,2,1,1,0,1,"(20.315, 40.21]",29.7164592981013,Low,0.4093993465694898,0.23317223210638577,Young Adult,False,False,True
0,3,0,22.0,0,0,10.5167,2,2,2,0,0,1,"(20.315, 40.21]",29.452740432851666,Medium,0.2711736617240513,-0.5696367744572526,Young Adult,False,False,True
0,2,1,28.0,0,0,10.5,2,1,1,1,0,1,"(20.315, 40.21]",29.596587086624194,Medium,0.3465694898215632,-0.13174095269526803,Young Adult,False,True,False
0,3,0,39.0,0,5,29.125,1,2,2,0,0,0,"(20.315, 40.21]",29.860305951873826,High,0.4847951746670017,0.6710680538683703,Adult,False,False,True
1,1,0,19.0,0,0,30.0,2,0,2,0,1,1,"(0.34, 20.315]",29.380817105965402,High,0.23347574767529528,-0.7885846853382449,Young Adult,True,False,False
0,3,0,29.69869565217391,1,2,23.45,2,2,2,0,0,0,"(20.315, 40.21]",29.63731236751472,Medium,0.3679152507184457,-0.0077656646065672455,Young Adult,False,False,True
1,1,1,26.0,0,0,30.0,0,0,1,1,1,1,"(20.315, 40.21]",29.54863820203335,High,0.32143754712239253,-0.2777062266159296,Young Adult,True,False,False
0,3,1,32.0,0,0,7.75,1,2,1,1,0,1,"(20.315, 40.21]",29.692484855805876,Low,0.39683337521990447,0.16018959514605502,Young Adult,False,False,True
